Instrument,Date,Earnings Per Share - Actual,Earnings Per Share - Mean,Earnings Per Share - Actual Surprise,Earnings Per Share – Coefficient of Variation,Market Capitalization,Revenue - Actual,Enterprise Value,Number of Analysts,Recommendation - Mean (1-5),Recommendation - Mean (1-5),"WACC Inflation Adjusted Risk Free Rate, (%)",Net Income after Tax,Price Target - Mean,Price Close,Enterprise Value To Sales (Daily Time Series Ratio)
AMD.OQ,2021-10-26 16:15:00,0.73,0.6696,9.02,3.34826762246117,128331726835.6,4313000000.0,125036726835.6,32,2.275,2.2439,1.527139,921000000.0,122.83939,102.9,9.095511808
REG.OQ,2022-11-03 16:15:00,0.51,0.45833,11.274,0.813824100538913,9214597569.3,303989000.0,12875626569.3,10,2.4,2.4,3.747421,88847000.0,67.20588,53.85,10.6752003978294
REG.OQ,2022-08-04 16:15:00,0.61,0.44833,36.061,2.37994334530368,10222809970.23,302083000.0,13923229970.23,11,2.4,2.4,3.092855,105987000.0,68.3125,59.31,11.5800612526415
REG.OQ,2022-05-03 16:05:00,1.13,0.43125,162.029,10.5901449275362,12225717931.02,303433000.0,15839818931.02,12,2.4,2.4,2.325202,196816000.0,77.71875,71.34,13.7194829281892
REG.OQ,2022-02-10 16:10:00,0.39,0.46111,-15.422,11.9407516644618,12900899776.05,296924000.0,16599307776.05,12,2.4,2.31579,1.515266,68983000.0,81.29412,75.35,14.5770705925883
REG.OQ,2021-11-04 16:10:00,0.69,0.51625,33.656,21.8072639225182,11437598038.91,307375000.0,14900217038.91,10,2.31579,2.27778,1.527139,118848000.0,73.23529,67.33,14.0621660420911
DHI.N,2022-11-09 06:30:00,4.67,5.09188,-8.285,7.41749609181678,23165236099.05,9639400000.0,27080936099.05,18,2.04762,2.04348,3.747421,1648200000.0,89.22222,67.35,0.871922080859662
DHI.N,2022-07-21 06:30:00,4.67,4.48795,4.056,2.79615414610234,22992886079.03,8788100000.0,27685386079.03,20,2.04348,2.04546,3.092855,1659300000.0,96.21053,66.19,0.894751942897167
DHI.N,2022-04-26 06:30:00,4.03,3.36972,19.595,3.02903505335755,26403226874.15,7999000000.0,30652226874.15,18,2.04546,1.95455,2.325202,1442300000.0,109.0,74.51,1.02277020558278
DHI.N,2022-02-02 06:30:00,3.17,2.78995,13.622,2.98392444309038,38665625034.15,7053400000.0,41814525034.15,19,1.95455,1.81818,1.515266,1145800000.0,118.73684,108.45,1.48329475
DHI.N,2021-11-09 06:30:00,3.7,3.39582,8.958,2.52575224835239,30077586790.92,8109300000.0,32609286790.92,17,1.81818,2.0,1.527139,1345500000.0,114.05556,83.97,1.261194497
TRV.N,2022-10-19 06:57:00,2.2,1.5631,40.746,35.4826946452562,35894760000.0,9198000000.0,42412760000.0,21,2.82609,2.91304,3.747421,454000000.0,177.23529,153.2,1.18700424770847
TRV.N,2022-07-21 06:57:00,2.57,1.96981,30.469,15.9898670430143,40134549000.0,9020000000.0,46715549000.0,21,2.91304,2.81818,3.092855,551000000.0,177.5,169.13,1.3216352541413
TRV.N,2022-04-19 06:57:00,4.22,3.60505,17.058,10.5646246237916,43846771761.48,8367000000.0,50385771761.48,20,2.81818,2.77273,2.325202,1018000000.0,184.4,182.73,1.44683128730771
TRV.N,2022-01-20 07:07:00,5.2,3.86125,34.671,8.27089673033344,38483138907.41,7995000000.0,45012138907.41,20,2.77273,2.63158,1.515266,1333000000.0,171.53333,156.43,1.312942141
TRV.N,2021-10-19 06:57:00,2.6,1.66873,55.807,26.8353778022808,37394460000.0,8324000000.0,43866460000.0,18,2.63158,2.6,1.527139,662000000.0,163.64286,152.01,1.305309598
BIO.N,2022-10-27 16:05:00,2.6,2.782,-6.542,6.3353702372394,12395695989.82,680800000.0,11743292989.82,4,1.6,1.5,3.747421,-164232000.0,660.0,417.14,4.04929676943649
BIO.N,2022-07-28 16:17:00,3.38,2.79867,20.772,8.56371061968721,14702684762.28,691099000.0,13932434762.28,3,1.5,1.5,3.092855,-927184000.0,700.0,495.0,4.774637834541
BIO.N,2022-04-28 16:15:00,4.94,3.40233,45.195,14.1682317705807,16983537257.39,700062000.0,16107301257.39,3,1.5,1.6,2.325202,-3369613000.0,755.0,563.23,5.51732214812433
BIO.N,2022-02-10 16:15:00,3.21,2.85075,12.602,1.95983513110585,22439336945.9822,732769000.0,21580421945.9822,4,1.6,1.5,1.515266,-1565304000.0,835.0,755.57,7.0863594611996
BIO.N,2021-10-28 16:15:00,3.71,2.43725,52.221,9.05692891578623,22279572631.845,747049000.0,20954858631.845,4,1.5,1.5,1.527139,3928033000.0,877.5,745.95,7.33748067397232
MOS.N,2022-11-07 16:30:00,3.22,3.39794,-5.237,8.77619969746376,16453331180.91,5348500000.0,20065231180.91,16,2.47619,2.5,3.747421,784100000.0,64.67895,48.33,1.1929043298647
MOS.N,2022-08-01 17:05:00,3.64,4.04163,-9.937,9.77575879038903,16627437307.96,5373100000.0,19922637307.96,16,2.5,2.4,3.092855,1007900000.0,69.545,47.23,1.45579057599874
MOS.N,2022-05-02 16:10:00,2.41,2.39846,0.481,6.82521284490882,24072295166.5,3922300000.0,27800595166.5,14,2.4,2.36364,2.325202,1155000000.0,75.05,66.5,2.24390204788225
MOS.N,2022-02-22 16:10:00,1.95,1.97813,-1.422,4.78532755683398,14888652396.6,3841000000.0,18545152396.6,15,2.36364,2.42105,1.515266,640400000.0,48.68,39.29,1.658628041
MOS.N,2021-11-01 12:30:00,1.35,1.5614,-13.539,6.26745228640963,13569918839.68,3418600000.0,16882718839.68,15,2.42105,2.35,1.527139,377700000.0,44.11111,35.72,1.689979454
BWA.N,2022-10-27 06:30:00,1.24,1.03859,19.393,5.44391915962988,7436500088.2,4060000000.0,10593500088.2,17,2.45,2.45,3.747421,292000000.0,45.44375,31.4,0.717117797075626
BWA.N,2022-08-03 06:30:00,1.05,0.85359,23.01,6.27350367272344,7994613144.94,3759000000.0,11102613144.94,17,2.45,2.5,3.092855,231000000.0,46.17333,33.37,0.752813245251989
BWA.N,2022-05-04 06:30:00,1.05,0.86878,20.859,10.1682819586086,9334953239.9,3874000000.0,12408953239.9,18,2.5,2.5,2.325202,224000000.0,48.55556,38.9,0.817829440618683
BWA.N,2022-02-15 06:30:00,1.06,0.74667,41.964,8.4709443261414,10806491364.25,3655000000.0,13606491364.25,18,2.5,2.47619,1.515266,154000000.0,53.66667,45.07,0.927625347
BWA.N,2021-11-03 06:30:00,0.8,0.71933,11.215,13.8851431192916,10361333461.75,3416000000.0,13570333461.75,19,2.47619,2.4,1.527139,117000000.0,52.41177,43.21,0.951875551
WDC.OQ,2022-10-27 08:00:00,0.2,0.3636,-44.995,34.0924092409241,10336401937.05,3736000000.0,15358401937.05,23,2.48276,2.2069,3.747421,27000000.0,45.69875,32.55,0.799840469166712
WDC.OQ,2022-08-05 08:01:00,1.78,1.72646,3.101,4.1663287883878,13597746657.56,4528000000.0,18292746657.56,24,2.2069,2.2069,3.092855,301000000.0,65.15708,44.83,0.974527666455044
WDC.OQ,2022-04-28 16:05:00,1.65,1.47652,11.749,3.00639341153523,15142086873.93,4381000000.0,19799086873.93,24,2.2069,2.19355,2.325202,25000000.0,68.74042,49.65,1.07245463067156
WDC.OQ,2022-01-27 16:01:00,2.3,2.12584,8.193,1.9441726564558,20320930678.41,4833000000.0,25097930678.41,26,2.19355,2.2,1.515266,564000000.0,74.08,65.21,1.415541005
WDC.OQ,2021-10-28 16:01:00,2.49,2.44781,1.724,2.91730158795004,17785044402.51,5051000000.0,23016044402.51,26,2.2,2.16667,1.527139,610000000.0,83.532,56.44,1.355487071
VTR.N,2022-11-03 16:10:00,0.003,0.02444,-87.725,261.702127659575,16056551550.0,1037276000.0,28192942550.0,11,2.22727,2.13044,3.747421,3063000.0,53.325,40.17,7.01864775660595
VTR.N,2022-08-04 16:35:00,-0.11,0.01,-1200.0,350,20556982440.0,1022938000.0,32848847440.0,10,2.13044,2.27273,3.092855,-41202000.0,61.15,51.43,8.36446049191033
VTR.N,2022-05-05 17:35:00,0.1,-0.01143,975.0,-536.132983377078,24676162606.4,1017554000.0,37035590606.4,10,2.27273,2.43478,2.325202,40592000.0,63.13158,61.76,9.57295966449382
VTR.N,2022-02-17 16:30:00,-0.1,-0.03,-233.333,-219.233333333333,20405871599.04,1022444000.0,32375065599.04,9,2.43478,2.5,1.515266,-39105000.0,59.76191,51.12,8.702369907
VTR.N,2021-11-05 06:55:00,0.16,0.045,255.556,136.244444444444,20999266273.06,976078000.0,33024760273.06,9,2.5,2.66667,1.527139,62774000.0,62.75,55.21,8.891505392
IVZ.N,2022-10-25 06:55:00,0.34,0.412,-17.476,5.19174757281553,6230760000.0,1110600000.0,18579360000.0,12,2.71429,2.61539,3.747421,168300000.0,15.04167,13.7,2.88926751783252
IVZ.N,2022-07-27 06:55:00,0.39,0.51555,-24.353,12.8988458927359,7337537000.0,1173900000.0,20102937000.0,11,2.61539,2.42857,3.092855,218900000.0,18.3,16.13,3.00848416421433
IVZ.N,2022-04-26 06:55:00,0.56,0.62267,-10.065,4.4132526057141,10492886646.4,1252400000.0,23500086646.4,12,2.42857,2.35714,2.325202,237500000.0,23.90909,23.06,3.36662363425919
IVZ.N,2022-01-25 06:55:00,0.86,0.75942,13.244,3.07076453082616,10616974021.34,1373700000.0,22997374021.34,12,2.35714,2.38462,1.515266,557100000.0,28.90909,23.02,3.454678758
IVZ.N,2021-10-26 06:55:00,0.77,0.73055,5.401,3.01964273492574,11119689124.87,1333500000.0,23536189124.87,11,2.38462,2.5,1.527139,545600000.0,30.54546,24.11,3.612676549
ZBRA.OQ,2022-11-01 06:30:00,4.12,4.53667,-9.185,1.46583286860186,13569482441.41,1378000000.0,15649482441.41,11,2.07143,2.15385,3.747421,170000000.0,366.27273,262.01,2.6938622163381
ZBRA.OQ,2022-08-02 06:30:00,4.61,4.208,9.553,1.89163498098859,15719488974.18,1468000000.0,17782488974.18,11,2.15385,2.0,3.092855,-98000000.0,436.7,293.95,2.86964976306898
ZBRA.OQ,2022-05-03 06:30:00,4.01,3.866,3.725,1.77159855147439,21849169424.49,1432000000.0,22804169424.49,11,2.0,2.15385,2.325202,205000000.0,531.4,413.7,3.99974855484273
ZBRA.OQ,2022-02-10 06:30:00,4.54,4.39727,3.246,2.20727860695386,31792801440.0,1467000000.0,32451801440.0,11,2.15385,2.18182,1.515266,191000000.0,625.0,595.2,5.939429671
ZBRA.OQ,2021-11-02 06:30:00,4.55,4.0594,12.086,2.70113809922649,27287848077.66,1436000000.0,27971848077.66,10,2.18182,2.18182,1.527139,199000000.0,604.0,515.42,5.460487461
AMAT.OQ,2022-11-17 16:01:00,2.03,1.72755,17.508,7.04928945616625,77186957304.44,6749000000.0,80062957304.44,23,2.06061,2.0,3.747421,1591000000.0,111.53571,81.93,2.87742546435113
AMAT.OQ,2022-08-18 16:01:00,1.94,1.79373,8.155,4.01621202745118,92197012416.46,6520000000.0,94105012416.46,23,2.0,2.05882,3.092855,1606000000.0,137.55517,90.98,3.24867337473163
AMAT.OQ,2022-05-19 16:26:00,1.85,1.90065,-2.665,1.55315286875543,97482598413.65,6245000000.0,99015598413.65,23,2.05882,2.05556,2.325202,1536000000.0,160.86,131.8,4.80508081334602
AMAT.OQ,2022-02-16 16:01:00,1.89,1.85488,1.893,0.976343483136375,117683579697.6,6271000000.0,117400579697.6,26,2.05556,2.0303,1.515266,1792000000.0,172.85152,157.36,6.062066717
AMAT.OQ,2021-11-18 16:01:00,1.94,1.95346,-0.689,1.17074319412734,123385179525.0,6123000000.0,123378179525.0,22,2.0303,1.96875,1.527139,1712000000.0,166.17813,128.73,5.325272138
STX.OQ,2022-10-26 08:00:00,0.48,0.72095,-33.421,7.3541854497538,11009289373.77,2035000000.0,16497289373.77,21,2.61539,2.44444,3.29282453331443,29000000.0,63.31579,53.23,1.37537855876597
STX.OQ,2022-07-21 16:05:00,1.59,1.89891,-16.268,3.00224865844089,14843569818.21,2628000000.0,19874569818.21,23,2.44444,2.44444,2.91936963920711,276000000.0,93.04762,71.44,1.64821958702972
STX.OQ,2022-04-27 08:05:00,1.81,1.83905,-1.58,1.9238193632582,19573889473.38,2802000000.0,24079889473.38,23,2.44444,2.42857,2.14571187856126,346000000.0,101.65,89.9,2.00458961804593
STX.OQ,2022-01-26 16:05:00,2.41,2.36558,1.878,1.99105504781068,25153409066.1,3116000000.0,29479409066.1,24,2.42857,2.42857,1.29346942920754,501000000.0,109.85,112.98,2.551681681
STX.OQ,2021-10-22 08:05:00,2.35,2.2215,5.784,2.1291919873959,19074334926.55,3115000000.0,23219334926.55,24,2.42857,2.44444,1.32963714211419,526000000.0,103.52381,82.52,2.113589269
FDS.N,2022-09-22 07:00:00,3.13,3.20362,-2.298,10.5952016781016,16458098064.28,499297000.0,17904030064.28,14,3.0,3.05882,3.747421,104422000.0,435.63636,400.11,9.53073464201599
FDS.N,2022-06-23 07:00:00,3.76,3.23115,16.367,2.35396066415982,14468155930.62,488751000.0,16012751930.62,14,3.05882,3.05882,3.092855,74910000.0,452.22727,384.57,8.62022095892992
FDS.N,2022-03-24 07:24:00,3.27,2.97514,9.911,1.88932285539504,15349048298.31,431119000.0,15115677298.31,15,3.05882,3.17647,2.325202,109938000.0,441.76923,434.15,10.0238560244538
FDS.N,2021-12-21 06:55:00,3.25,2.995,8.514,1.83806343906511,17637962076.99,424725000.0,17503649076.99,15,3.17647,3.375,1.515266,107647000.0,431.23077,486.01,11.452781461
FDS.N,2021-09-28 06:53:00,2.63,2.724,-3.451,2.98641703377386,14364575861.46,411894000.0,14221261861.46,14,3.375,3.57143,1.527139,101062000.0,351.23077,394.78,9.476065811
SYK.N,2022-10-31 16:05:00,2.12,2.23,-4.933,1.6780269058296,76641136000.0,4479000000.0,87903136000.0,25,2.26667,2.27586,3.747421,816000000.0,238.375,202.54,5.04255125077997
SYK.N,2022-07-26 16:05:00,2.25,2.27691,-1.182,1.96757886785161,75259338044.58,4493000000.0,87513338044.58,24,2.27586,2.09677,3.092855,656000000.0,249.80952,198.93,5.03891784535744
SYK.N,2022-04-28 16:05:00,1.97,1.94552,1.258,4.03593897775402,101099493288.0,4275000000.0,113668493288.0,25,2.09677,2.2069,2.325202,323000000.0,286.04348,267.35,6.46244407809212
SYK.N,2022-01-27 16:05:00,2.71,2.72338,-0.491,0.61284139561868,100881509568.36,4701000000.0,110334509568.36,24,2.2069,2.2,1.515266,662000000.0,287.69565,267.42,6.652679199
SYK.N,2021-10-28 16:05:00,2.2,2.28196,-3.592,3.98341776367684,99485721723.76,4160000000.0,109497721723.76,26,2.2,2.2069,1.527139,438000000.0,286.08333,263.72,6.764786515
VRSN.OQ,2022-10-27 16:05:00,1.58,1.54,2.597,0,18464310000.0,356900000.0,19271510000.0,1,2.66667,2.66667,3.747421,169500000.0,203.4,173.7,14.019885680999
VRSN.OQ,2022-07-28 16:05:00,1.54,1.52,1.316,0,18038174000.0,351900000.0,18828074000.0,1,2.66667,2.25,3.092855,167300000.0,195.5,167.33,13.7800681790421
VRSN.OQ,2022-04-28 16:05:00,1.43,1.45,-1.379,4.13793103448276,24507848257.48,346900000.0,25084548257.48,2,2.25,2.25,2.325202,157500000.0,256.66667,222.46,18.8974132234087
VRSN.OQ,2022-02-10 16:05:00,1.48,1.41,4.965,2.12765957446809,28051932580.0,340308000.0,28631836580.0,2,2.25,2.0,1.515266,330082000.0,258.0,253.82,21.902504512
VRSN.OQ,2021-10-28 16:37:00,1.4,1.365,2.564,1.0989010989011,22935378124.36,334242000.0,23522109124.36,3,2.0,2.25,1.527139,156622000.0,252.25,205.01,18.275436922
TECH.OQ,2022-11-01 06:30:00,0.445,0.59493,-25.201,69.2804195451566,11139229476.0,269655000.0,11200815476.0,10,1.91667,1.91667,3.747421,89734000.0,106.975,71.0,10.0826352737295
TECH.OQ,2022-08-04 06:30:00,0.5125,0.51933,-1.314,2.03531473244373,13599904253.04,288229000.0,13608026253.04,10,1.91667,1.81818,3.092855,61915000.0,121.99773,86.66,12.6595177559994
TECH.OQ,2022-05-04 06:30:00,0.535,0.49933,7.145,1.38185168125288,17013385512.16,290376000.0,17040173512.16,10,1.81818,1.6,2.325202,60144000.0,128.725,108.26,16.527271458767
TECH.OQ,2022-02-01 06:35:00,0.47,0.44818,4.87,2.80467669240037,20329024811.26,269276000.0,20331704811.26,10,1.6,1.6,1.515266,72059000.0,135.35,129.335,20.721888546
TECH.OQ,2021-11-02 06:33:00,0.4575,0.43038,6.303,6.1689669594312,19013709330.41,257719000.0,19086461330.41,10,1.6,1.7,1.527139,68981000.0,138.3,121.1425,20.548966448
NVR.N,2022-10-25 09:00:00,118.51,121.71286,-2.632,7.12197544285789,12806409257.16,2739445000.0,11954818257.16,7,2.42857,2.75,3.747421,411393000.0,4800.0,3987.08,1.26194745896345
NVR.N,2022-07-26 09:00:00,123.65,126.76571,-2.458,7.74767088039818,13150208393.42,2610062000.0,12566406393.42,7,2.75,2.75,3.092855,433314000.0,4977.5,4004.14,1.3439643058249
NVR.N,2022-04-26 09:00:00,116.56,96.97714,20.193,4.74035427318232,15010496263.35,2309227000.0,14368597263.35,7,2.75,2.875,2.325202,426100000.0,5712.5,4467.27,1.55553933332345
NVR.N,2022-02-01 09:00:00,89.09,99.76286,-10.698,6.82331079922929,20579099265.89,2176807000.0,19521887265.89,8,2.875,2.71429,1.515266,334581000.0,5831.25,5908.87,2.133511341
NVR.N,2021-10-21 09:00:00,86.44,88.77333,-2.628,6.57712175492347,16840097698.88,2336615000.0,15653532698.88,7,2.71429,2.66667,1.527139,332081000.0,5950.0,4794.08,1.812345898
BBWI.N,2022-11-16 16:15:00,0.4,0.19777,102.255,25.7774182130758,7671093274.44,1604461000.0,12237093274.44,18,1.9,1.90476,3.747421,91000000.0,49.1579,32.6,1.52398131690884
BBWI.N,2022-08-17 16:15:00,0.52,0.44437,17.02,17.7847289420978,8129261802.4,1617503000.0,12536261802.4,20,1.90476,1.84211,3.092855,120000000.0,46.68421,26.92,1.31818383047571
BBWI.N,2022-05-18 16:15:00,0.64,0.52665,21.523,5.25966011582645,12613732133.25,1449910000.0,16819732133.25,18,1.84211,1.9,2.325202,155000000.0,77.47059,47.8,1.81119238962193
BBWI.N,2022-02-23 16:15:00,2.3,2.27021,1.312,0.670422560027486,14084558124.5,3027403000.0,16960558124.5,19,1.9,1.89474,1.515266,592000000.0,87.10526,69.79,2.8260014903196
BBWI.N,2021-11-17 16:15:00,0.92,0.60494,52.081,7.0188779052468,18265526908.23,1680905000.0,21677526908.23,18,1.89474,2.2,1.527139,177000000.0,85.27778,63.03,2.71492517442513
LOW.N,2022-08-17 06:00:00,4.67,4.58467,1.861,2.21869840141166,120855430000.0,27476000000.0,148257430000.0,25,2.0625,1.9697,3.747421,2992000000.0,245.1063,187.81,1.50930658219002
LOW.N,2022-05-18 06:02:00,3.51,3.22421,8.864,3.52706554473809,128919960000.0,23659000000.0,154402960000.0,25,1.9697,1.91177,3.092855,2333000000.0,257.10259,174.67,1.43601818838468
LOW.N,2022-02-23 06:02:00,1.78,1.70815,4.206,5.65114304949799,157443300000.0,21339000000.0,181037300000.0,27,1.91177,1.88571,2.325202,1207000000.0,277.13,202.19,1.63395000235701
LOW.N,2021-11-17 06:02:00,2.73,2.35641,15.854,6.4050823074083,164604093872.4,22918000000.0,184716093872.4,29,1.88571,1.85294,1.515266,1896000000.0,254.58516,258.48,2.040119022
LOW.N,2021-08-18 06:00:00,4.25,4.012,5.932,2.6413260219342,136210660498.53,27570000000.0,154786660498.53,28,1.85294,1.82857,1.527139,3018000000.0,228.20857,202.86,1.705755513
BSX.N,2022-10-26 06:30:00,0.43,0.44113,-2.523,1.61630358397751,55446422342.49,3170000000.0,63692422342.49,24,1.68966,1.72414,3.747421,188000000.0,48.94583,38.73,5.20256487488766
BSX.N,2022-07-27 06:30:00,0.44,0.42439,3.678,1.87798958505149,53280118586.73,3244000000.0,61976118586.73,24,1.72414,1.83333,3.092855,260000000.0,48.75769,37.27,5.11923356246753
BSX.N,2022-04-27 06:30:00,0.39,0.38558,1.146,1.72467451631309,63310216886.61,3026000000.0,72290216886.61,24,1.83333,1.86667,2.325202,111000000.0,50.34615,44.29,5.92616225493018
BSX.N,2022-02-02 06:30:00,0.45,0.43904,2.496,2.07270408163265,60533680422.96,3127000000.0,67673680422.96,24,1.86667,1.8125,1.515266,93000000.0,50.15385,42.48,5.899884954
BSX.N,2021-10-27 06:30:00,0.41,0.39608,3.514,2.88830539284993,61780966396.72,2932000000.0,68918966396.72,27,1.8125,1.80645,1.527139,419000000.0,51.0,43.39,6.092253853
SYY.N,2022-11-01 08:08:00,0.97,0.99487,-2.5,2.11082855046388,35832851886.81,19126830000.0,46245549886.81,15,2.4,2.27778,3.747421,465568000.0,91.53846,70.71,0.665032326943444
SYY.N,2022-08-09 08:00:00,1.15,1.11236,3.384,2.92441295983315,43977952437.12,18957258000.0,53790356437.12,14,2.27778,2.33333,3.092855,509989000.0,94.54546,84.71,0.811812813910999
SYY.N,2022-05-10 08:00:00,0.71,0.55179,28.672,9.36406966418384,41818745508.24,16902139000.0,52091143508.24,14,2.33333,2.35294,2.325202,303325000.0,93.58333,81.65,0.842646708554946
SYY.N,2022-02-08 08:00:00,0.57,0.71315,-20.073,7.25794012479843,40269155742.65,16320203000.0,50016940742.65,13,2.35294,2.46667,1.515266,167441000.0,89.41667,78.55,0.882166156
SYY.N,2021-11-09 08:08:00,0.83,0.86418,-3.955,9.09301302969289,41402102919.66,16456546000.0,50513970919.66,11,2.46667,2.5,1.527139,378013000.0,89.7,78.5,0.942031731
FCX.N,2022-10-20 08:00:00,0.26,0.24429,6.431,26.3293626427606,39061957681.62,5003000000.0,50400957681.62,16,2.40909,2.33333,3.747421,552000000.0,36.7325,27.33,2.05307663733702
FCX.N,2022-07-21 08:00:00,0.58,0.61353,-5.465,18.7553990839894,42405417297.32,5416000000.0,53163417297.32,17,2.33333,2.13636,3.092855,1028000000.0,40.11905,29.26,2.1491347791414
FCX.N,2022-04-21 08:00:00,1.07,0.93831,14.035,7.08188125459603,72360809675.7,6603000000.0,82819809675.7,16,2.13636,2.13044,2.325202,1889000000.0,50.26316,49.74,3.62362922633837
FCX.N,2022-01-26 08:00:00,0.96,0.95613,0.405,8.44759603819564,61279399822.68,6164000000.0,71700399822.68,16,2.13044,2.04546,1.515266,1348000000.0,44.0,41.73,3.42134491
FCX.N,2021-10-21 07:55:00,0.89,0.81053,9.804,6.11945270378641,47756134378.99,6083000000.0,58927134378.99,15,2.04546,2.11111,1.527139,1732000000.0,42.525,32.53,3.170509627
MAS.N,2022-10-26 07:14:00,0.98,1.057,-7.285,4.00378429517502,10529954752.87,2204000000.0,13617954752.87,20,2.54546,2.45455,3.747421,233000000.0,55.29412,46.69,1.56566291751566
MAS.N,2022-07-28 07:00:00,1.14,1.19055,-4.246,3.31275460921423,11411294947.8,2352000000.0,14626294947.8,20,2.45455,2.38095,3.092855,294000000.0,64.75,50.6,1.67584184845457
MAS.N,2022-04-27 07:00:00,0.95,0.84684,12.182,7.68267913655472,12032962440.0,2201000000.0,15043962440.0,19,2.38095,2.33333,2.325202,252000000.0,68.13333,51.0,1.71020447044776
MAS.N,2022-02-08 07:09:00,0.67,0.68521,-2.22,4.10385137403132,17139823758.46,2022000000.0,19429823758.46,19,2.33333,2.47368,1.515266,140000000.0,76.0,70.22,2.374019695
MAS.N,2021-10-27 07:10:00,0.99,0.88041,12.448,2.58175168387456,13559060236.15,2204000000.0,15917060236.15,18,2.47368,2.5,1.527139,239000000.0,72.75,55.55,2.000633163
BEN.N,2022-11-01 08:30:00,0.78,0.6744,15.658,5.57532621589561,10724645028.72,1939000000.0,17126345028.72,10,3.33333,3.27273,3.747421,205700000.0,21.18182,21.52,2.03817465965975
BEN.N,2022-07-28 08:30:00,0.82,0.7332,11.839,6.13747954173486,11653231866.57,2031300000.0,18288331866.57,10,3.27273,3.09091,3.092855,223600000.0,24.11111,23.31,1.95332338594625
BEN.N,2022-05-03 08:30:00,0.96,0.8173,17.46,7.15282026183776,14019312857.12,2081000000.0,19279712857.12,10,3.09091,2.81818,2.325202,359100000.0,28.11111,27.92,2.15777094392679
BEN.N,2022-02-01 08:30:00,1.08,0.8876,21.676,2.76701216764308,16829410607.28,2224000000.0,21484310607.28,10,2.81818,3.0,1.515266,544800000.0,36.88889,33.49,2.465469184
BEN.N,2021-11-01 08:30:00,1.26,0.8607,46.393,1.5766236784013,14913496000.0,2181000000.0,18856896000.0,10,3.0,3.2,1.527139,742800000.0,34.375,29.72,2.366953393
META.OQ,2022-10-26 16:05:00,1.64,1.88695,-13.087,13.0639391610801,364646576680.96,27714000000.0,333373576680.96,42,2.1579,2.04918,3.747421,4395000000.0,192.07184,135.68,2.71976264063578
META.OQ,2022-07-27 16:05:00,2.46,2.58821,-4.954,9.23920392858385,436394646153.75,28822000000.0,396517646153.75,40,2.04918,2.04762,3.092855,6687000000.0,265.79623,161.25,3.28505712695126
